"No.","Time","Source","Destination","Protocol","Length","Info"
"855","28.580211","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"856","28.580342","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=21839 Win=64896 Len=0 TSval=683247944 TSecr=1856207523"
"857","28.681009","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"858","28.681010","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"859","28.681171","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=21915 Win=64896 Len=0 TSval=683248045 TSecr=1856207624"
"860","28.782367","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"861","28.782367","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"862","28.782753","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=21991 Win=64896 Len=0 TSval=683248147 TSecr=1856207725"
"863","28.883126","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"864","28.883446","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"865","28.883538","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22067 Win=64896 Len=0 TSval=683248248 TSecr=1856207826"
"866","28.984434","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"867","28.984434","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"868","28.984769","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22143 Win=64896 Len=0 TSval=683248349 TSecr=1856207927"
"869","29.085565","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"870","29.085565","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"871","29.085946","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22219 Win=64896 Len=0 TSval=683248450 TSecr=1856208028"
"872","29.186504","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"873","29.186504","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"874","29.186887","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22295 Win=64896 Len=0 TSval=683248551 TSecr=1856208129"
"875","29.288307","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"876","29.288307","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"877","29.288445","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22371 Win=64896 Len=0 TSval=683248652 TSecr=1856208231"
"878","29.389105","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"879","29.389105","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"880","29.389251","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22447 Win=64896 Len=0 TSval=683248753 TSecr=1856208332"
"881","29.489869","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"882","29.489870","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"883","29.490010","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22523 Win=64896 Len=0 TSval=683248854 TSecr=1856208433"
"884","29.591405","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"885","29.591405","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"886","29.591683","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22599 Win=64896 Len=0 TSval=683248956 TSecr=1856208534"
"887","29.692683","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"888","29.692683","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"889","29.693041","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22675 Win=64896 Len=0 TSval=683249057 TSecr=1856208635"
"890","29.793473","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"891","29.793474","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"892","29.793645","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22751 Win=64896 Len=0 TSval=683249158 TSecr=1856208736"
"893","29.894756","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"894","29.894756","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"895","29.894903","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22827 Win=64896 Len=0 TSval=683249259 TSecr=1856208838"
"896","29.995553","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"897","29.995842","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"898","29.996033","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22903 Win=64896 Len=0 TSval=683249360 TSecr=1856208938"
"899","30.097306","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"900","30.097306","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"901","30.097462","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=22979 Win=64896 Len=0 TSval=683249461 TSecr=1856209040"
"902","30.199801","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"903","30.199801","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"904","30.199959","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23055 Win=64896 Len=0 TSval=683249564 TSecr=1856209143"
"905","30.301127","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"906","30.301127","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"907","30.301660","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23131 Win=64896 Len=0 TSval=683249666 TSecr=1856209244"
"908","30.401665","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"909","30.401665","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"910","30.401814","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23207 Win=64896 Len=0 TSval=683249766 TSecr=1856209345"
"911","30.502630","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"912","30.502631","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"913","30.503005","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23283 Win=64896 Len=0 TSval=683249867 TSecr=1856209446"
"914","30.603442","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"915","30.603912","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"916","30.604015","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23359 Win=64896 Len=0 TSval=683249968 TSecr=1856209546"
"917","30.704474","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"918","30.704474","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"919","30.704810","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23435 Win=64896 Len=0 TSval=683250069 TSecr=1856209647"
"920","30.805254","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"921","30.805255","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"922","30.805424","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23511 Win=64896 Len=0 TSval=683250169 TSecr=1856209748"
"923","30.906553","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"924","30.906554","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"925","30.906695","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23587 Win=64896 Len=0 TSval=683250271 TSecr=1856209849"
"926","31.008241","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"927","31.008241","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"928","31.008384","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23663 Win=64896 Len=0 TSval=683250372 TSecr=1856209951"
"929","31.109448","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"930","31.109448","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"931","31.109603","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23739 Win=64896 Len=0 TSval=683250474 TSecr=1856210052"
"932","31.210606","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"933","31.210606","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"934","31.210994","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23815 Win=64896 Len=0 TSval=683250575 TSecr=1856210153"
"935","31.311364","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"936","31.311364","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"937","31.311750","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23891 Win=64896 Len=0 TSval=683250676 TSecr=1856210254"
"938","31.412606","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"939","31.412606","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"940","31.412888","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=23967 Win=64896 Len=0 TSval=683250777 TSecr=1856210355"
"941","31.513594","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"942","31.513594","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"943","31.513867","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24043 Win=64896 Len=0 TSval=683250878 TSecr=1856210456"
"944","31.614991","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"945","31.614992","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"946","31.615163","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24119 Win=64896 Len=0 TSval=683250979 TSecr=1856210558"
"947","31.716384","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"948","31.716384","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"949","31.716559","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24195 Win=64896 Len=0 TSval=683251081 TSecr=1856210659"
"950","31.817179","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"951","31.817179","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"952","31.817374","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24271 Win=64896 Len=0 TSval=683251181 TSecr=1856210760"
"953","31.918405","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"954","31.918405","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"955","31.918784","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24347 Win=64896 Len=0 TSval=683251283 TSecr=1856210861"
"956","32.019181","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"957","32.019182","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"958","32.019686","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24423 Win=64896 Len=0 TSval=683251384 TSecr=1856210962"
"959","32.120471","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"960","32.120471","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"961","32.120796","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24499 Win=64896 Len=0 TSval=683251485 TSecr=1856211063"
"962","32.221634","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"963","32.221635","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"964","32.221868","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24575 Win=64896 Len=0 TSval=683251586 TSecr=1856211165"
"965","32.322555","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"966","32.322555","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"967","32.322846","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24651 Win=64896 Len=0 TSval=683251687 TSecr=1856211265"
"968","32.423691","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"969","32.424016","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"970","32.424129","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24727 Win=64896 Len=0 TSval=683251788 TSecr=1856211367"
"971","32.525143","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"972","32.525144","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"973","32.525246","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24803 Win=64896 Len=0 TSval=683251889 TSecr=1856211468"
"974","32.626357","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"975","32.626357","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"976","32.626382","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24879 Win=64896 Len=0 TSval=683251990 TSecr=1856211569"
"977","32.727502","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"978","32.727502","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"979","32.727732","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=24955 Win=64896 Len=0 TSval=683252092 TSecr=1856211670"
"980","32.828518","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"981","32.828519","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"982","32.828686","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25031 Win=64896 Len=0 TSval=683252193 TSecr=1856211771"
"983","32.929376","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"984","32.929376","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"985","32.929398","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25107 Win=64896 Len=0 TSval=683252293 TSecr=1856211872"
"986","33.030669","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"987","33.030670","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"988","33.030699","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25183 Win=64896 Len=0 TSval=683252395 TSecr=1856211974"
"989","33.131758","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"990","33.132068","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"991","33.132170","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25259 Win=64896 Len=0 TSval=683252496 TSecr=1856212075"
"992","33.233026","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"993","33.233026","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"994","33.233151","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25335 Win=64896 Len=0 TSval=683252597 TSecr=1856212176"
"995","33.333730","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"996","33.333730","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"997","33.333774","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25411 Win=64896 Len=0 TSval=683252698 TSecr=1856212277"
"998","33.435268","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"999","33.435268","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1000","33.435298","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25487 Win=64896 Len=0 TSval=683252799 TSecr=1856212378"
"1001","33.536892","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1002","33.536892","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1003","33.537011","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25563 Win=64896 Len=0 TSval=683252901 TSecr=1856212479"
"1004","33.637701","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1005","33.637701","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1006","33.637918","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25639 Win=64896 Len=0 TSval=683253002 TSecr=1856212581"
"1007","33.738963","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1008","33.738964","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1009","33.739125","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25715 Win=64896 Len=0 TSval=683253103 TSecr=1856212682"
"1010","33.839618","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1011","33.839962","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1012","33.840065","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25791 Win=64896 Len=0 TSval=683253204 TSecr=1856212783"
"1013","33.940835","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1014","33.940836","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1015","33.940865","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25867 Win=64896 Len=0 TSval=683253305 TSecr=1856212884"
"1016","34.041948","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1017","34.041948","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1018","34.041998","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=25943 Win=64896 Len=0 TSval=683253406 TSecr=1856212985"
"1019","34.143163","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1020","34.143164","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1021","34.143326","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26019 Win=64896 Len=0 TSval=683253507 TSecr=1856213086"
"1022","34.244308","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1023","34.244309","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1024","34.244451","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26095 Win=64896 Len=0 TSval=683253608 TSecr=1856213187"
"1025","34.345122","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1026","34.345122","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1027","34.345154","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26171 Win=64896 Len=0 TSval=683253709 TSecr=1856213288"
"1028","34.446330","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1029","34.446330","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1030","34.446466","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26247 Win=64896 Len=0 TSval=683253810 TSecr=1856213389"
"1031","34.547697","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1032","34.547698","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1033","34.547731","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26323 Win=64896 Len=0 TSval=683253912 TSecr=1856213491"
"1034","34.649054","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1035","34.649054","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1036","34.649087","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26399 Win=64896 Len=0 TSval=683254013 TSecr=1856213592"
"1037","34.751012","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1038","34.751012","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1039","34.751171","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26475 Win=64896 Len=0 TSval=683254115 TSecr=1856213694"
"1040","34.852358","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1041","34.852359","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1042","34.852481","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26551 Win=64896 Len=0 TSval=683254216 TSecr=1856213795"
"1043","34.953485","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1044","34.953485","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1045","34.953509","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26627 Win=64896 Len=0 TSval=683254318 TSecr=1856213896"
"1046","35.054783","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1047","35.054783","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1048","35.054807","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26703 Win=64896 Len=0 TSval=683254419 TSecr=1856213998"
"1049","35.156196","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1050","35.156197","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1051","35.156357","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26779 Win=64896 Len=0 TSval=683254520 TSecr=1856214099"
"1052","35.257256","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1053","35.257256","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1054","35.257374","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26855 Win=64896 Len=0 TSval=683254621 TSecr=1856214200"
"1055","35.358046","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1056","35.358046","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1057","35.358166","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=26931 Win=64896 Len=0 TSval=683254722 TSecr=1856214301"
"1058","35.459102","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1059","35.459102","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1060","35.459170","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27007 Win=64896 Len=0 TSval=683254823 TSecr=1856214402"
"1061","35.560419","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1062","35.560420","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1063","35.560472","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27083 Win=64896 Len=0 TSval=683254924 TSecr=1856214503"
"1064","35.661911","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1065","35.661912","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1066","35.661931","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27159 Win=64896 Len=0 TSval=683255026 TSecr=1856214605"
"1067","35.763189","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1068","35.763189","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1069","35.763394","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27235 Win=64896 Len=0 TSval=683255127 TSecr=1856214706"
"1070","35.863976","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1071","35.863977","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1072","35.864096","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27311 Win=64896 Len=0 TSval=683255228 TSecr=1856214807"
"1073","35.964955","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1074","35.964955","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1075","35.965105","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27387 Win=64896 Len=0 TSval=683255329 TSecr=1856214908"
"1076","36.066247","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1077","36.066248","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1078","36.066287","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27463 Win=64896 Len=0 TSval=683255430 TSecr=1856215009"
"1079","36.167558","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1080","36.167896","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1081","36.168008","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27539 Win=64896 Len=0 TSval=683255532 TSecr=1856215110"
"1082","36.268572","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1083","36.268572","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1084","36.268698","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27615 Win=64896 Len=0 TSval=683255633 TSecr=1856215211"
"1085","36.369482","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1086","36.369482","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1087","36.369600","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27691 Win=64896 Len=0 TSval=683255734 TSecr=1856215312"
"1088","36.470845","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1089","36.470845","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1090","36.470964","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27767 Win=64896 Len=0 TSval=683255835 TSecr=1856215414"
"1091","36.572217","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1092","36.572217","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1093","36.572331","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27843 Win=64896 Len=0 TSval=683255936 TSecr=1856215515"
"1094","36.672979","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1095","36.672979","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1096","36.673107","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27919 Win=64896 Len=0 TSval=683256037 TSecr=1856215616"
"1097","36.773827","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1098","36.773827","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1099","36.774008","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=27995 Win=64896 Len=0 TSval=683256138 TSecr=1856215717"
"1100","36.874752","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1101","36.874752","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1102","36.875011","192.168.56.102","192.168.56.101","TCP","66","8883  >  33044 [ACK] Seq=2153 Ack=28071 Win=64896 Len=0 TSval=683256239 TSecr=1856215818"
"1103","36.976306","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
