"No.","Time","Source","Destination","Protocol","Length","Info"
"1556","26.721594","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1557","26.721594","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1558","26.722021","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=39623 Win=64896 Len=0 TSval=683129098 TSecr=1856088676"
"1559","26.772355","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1560","26.772703","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1561","26.772793","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=39699 Win=64896 Len=0 TSval=683129149 TSecr=1856088726"
"1562","26.823160","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1563","26.823160","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1564","26.823553","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=39775 Win=64896 Len=0 TSval=683129200 TSecr=1856088777"
"1565","26.873844","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1566","26.873845","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1567","26.874013","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=39851 Win=64896 Len=0 TSval=683129250 TSecr=1856088828"
"1568","26.924934","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1569","26.924935","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1570","26.925405","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=39927 Win=64896 Len=0 TSval=683129301 TSecr=1856088879"
"1571","26.976312","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1572","26.976645","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1573","26.976737","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40003 Win=64896 Len=0 TSval=683129353 TSecr=1856088930"
"1574","27.027170","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1575","27.027170","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1576","27.027667","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40079 Win=64896 Len=0 TSval=683129404 TSecr=1856088981"
"1577","27.077984","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1578","27.077984","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1579","27.078124","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40155 Win=64896 Len=0 TSval=683129454 TSecr=1856089032"
"1580","27.129473","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1581","27.129474","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1582","27.129945","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40231 Win=64896 Len=0 TSval=683129506 TSecr=1856089084"
"1583","27.180134","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1584","27.180134","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1585","27.180526","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40307 Win=64896 Len=0 TSval=683129556 TSecr=1856089134"
"1586","27.230982","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1587","27.230982","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1588","27.231577","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40383 Win=64896 Len=0 TSval=683129608 TSecr=1856089185"
"1589","27.281742","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1590","27.281742","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1591","27.281925","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40459 Win=64896 Len=0 TSval=683129658 TSecr=1856089236"
"1592","27.332932","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1593","27.332932","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1594","27.333176","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40535 Win=64896 Len=0 TSval=683129709 TSecr=1856089287"
"1595","27.383688","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1596","27.383688","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1597","27.384072","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40611 Win=64896 Len=0 TSval=683129760 TSecr=1856089338"
"1598","27.434537","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1599","27.434537","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1600","27.434700","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40687 Win=64896 Len=0 TSval=683129811 TSecr=1856089389"
"1601","27.485195","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1602","27.485553","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1603","27.485636","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40763 Win=64896 Len=0 TSval=683129862 TSecr=1856089439"
"1604","27.536193","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1605","27.536640","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1606","27.536753","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40839 Win=64896 Len=0 TSval=683129913 TSecr=1856089490"
"1607","27.588021","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1608","27.588021","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1609","27.588082","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40915 Win=64896 Len=0 TSval=683129964 TSecr=1856089542"
"1610","27.638954","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1611","27.638954","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1612","27.639086","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=40991 Win=64896 Len=0 TSval=683130015 TSecr=1856089593"
"1613","27.689711","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1614","27.689711","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1615","27.689855","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41067 Win=64896 Len=0 TSval=683130066 TSecr=1856089644"
"1616","27.740363","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1617","27.740638","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1618","27.740735","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41143 Win=64896 Len=0 TSval=683130117 TSecr=1856089695"
"1619","27.791830","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1620","27.791830","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1621","27.791986","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41219 Win=64896 Len=0 TSval=683130168 TSecr=1856089746"
"1622","27.843643","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1623","27.843643","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1624","27.843872","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41295 Win=64896 Len=0 TSval=683130220 TSecr=1856089798"
"1625","27.895537","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1626","27.895538","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1627","27.895840","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41371 Win=64896 Len=0 TSval=683130272 TSecr=1856089850"
"1628","27.946890","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1629","27.946890","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1630","27.947059","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41447 Win=64896 Len=0 TSval=683130323 TSecr=1856089901"
"1631","27.998301","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1632","27.998301","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1633","27.998440","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41523 Win=64896 Len=0 TSval=683130374 TSecr=1856089953"
"1634","28.050075","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1635","28.050076","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1636","28.050211","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41599 Win=64896 Len=0 TSval=683130426 TSecr=1856090004"
"1637","28.101727","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1638","28.101727","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1639","28.101899","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41675 Win=64896 Len=0 TSval=683130478 TSecr=1856090056"
"1640","28.153468","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1641","28.153468","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1642","28.153634","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41751 Win=64896 Len=0 TSval=683130530 TSecr=1856090108"
"1643","28.204940","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1644","28.204940","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1645","28.205114","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41827 Win=64896 Len=0 TSval=683130581 TSecr=1856090159"
"1646","28.256557","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1647","28.256859","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1648","28.256959","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41903 Win=64896 Len=0 TSval=683130633 TSecr=1856090211"
"1649","28.308140","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1650","28.308458","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1651","28.308562","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=41979 Win=64896 Len=0 TSval=683130685 TSecr=1856090262"
"1652","28.359788","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1653","28.359788","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1654","28.359959","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42055 Win=64896 Len=0 TSval=683130736 TSecr=1856090314"
"1655","28.410570","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1656","28.410571","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1657","28.410712","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42131 Win=64896 Len=0 TSval=683130787 TSecr=1856090365"
"1658","28.461479","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1659","28.461871","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1660","28.461969","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42207 Win=64896 Len=0 TSval=683130838 TSecr=1856090416"
"1661","28.512994","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1662","28.513437","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1663","28.513563","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42283 Win=64896 Len=0 TSval=683130890 TSecr=1856090467"
"1664","28.564860","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1665","28.564860","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1666","28.565418","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42359 Win=64896 Len=0 TSval=683130941 TSecr=1856090519"
"1667","28.615586","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1668","28.615586","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1669","28.615956","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42435 Win=64896 Len=0 TSval=683130992 TSecr=1856090570"
"1670","28.667047","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1671","28.667047","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1672","28.667654","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42511 Win=64896 Len=0 TSval=683131044 TSecr=1856090621"
"1673","28.717750","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1674","28.717750","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1675","28.718167","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42587 Win=64896 Len=0 TSval=683131094 TSecr=1856090672"
"1676","28.769266","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1677","28.769266","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1678","28.769613","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42663 Win=64896 Len=0 TSval=683131146 TSecr=1856090724"
"1679","28.820024","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1680","28.820024","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1681","28.820277","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42739 Win=64896 Len=0 TSval=683131196 TSecr=1856090774"
"1682","28.871710","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1683","28.871710","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1684","28.872184","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42815 Win=64896 Len=0 TSval=683131248 TSecr=1856090826"
"1685","28.922397","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1686","28.922397","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1687","28.922798","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42891 Win=64896 Len=0 TSval=683131299 TSecr=1856090877"
"1688","28.973073","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1689","28.973074","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1690","28.973459","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=42967 Win=64896 Len=0 TSval=683131349 TSecr=1856090927"
"1691","29.024496","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1692","29.024790","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1693","29.024883","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43043 Win=64896 Len=0 TSval=683131401 TSecr=1856090979"
"1694","29.075417","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1695","29.075418","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1696","29.075676","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43119 Win=64896 Len=0 TSval=683131452 TSecr=1856091030"
"1697","29.126805","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1698","29.126806","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1699","29.127172","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43195 Win=64896 Len=0 TSval=683131503 TSecr=1856091081"
"1700","29.178010","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1701","29.178011","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1702","29.178537","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43271 Win=64896 Len=0 TSval=683131555 TSecr=1856091132"
"1703","29.228962","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1704","29.228963","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1705","29.229360","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43347 Win=64896 Len=0 TSval=683131605 TSecr=1856091183"
"1706","29.279811","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1707","29.279811","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1708","29.280284","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43423 Win=64896 Len=0 TSval=683131656 TSecr=1856091234"
"1709","29.331257","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1710","29.331257","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1711","29.331726","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43499 Win=64896 Len=0 TSval=683131708 TSecr=1856091285"
"1712","29.381990","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1713","29.381991","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1714","29.382121","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43575 Win=64896 Len=0 TSval=683131758 TSecr=1856091336"
"1715","29.433635","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1716","29.433635","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1717","29.433764","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43651 Win=64896 Len=0 TSval=683131810 TSecr=1856091388"
"1718","29.485143","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1719","29.485144","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1720","29.485303","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43727 Win=64896 Len=0 TSval=683131861 TSecr=1856091439"
"1721","29.536905","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1722","29.536905","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1723","29.537105","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43803 Win=64896 Len=0 TSval=683131913 TSecr=1856091491"
"1724","29.588300","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1725","29.588665","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1726","29.588778","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43879 Win=64896 Len=0 TSval=683131965 TSecr=1856091542"
"1727","29.639350","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1728","29.639350","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1729","29.639501","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=43955 Win=64896 Len=0 TSval=683132015 TSecr=1856091594"
"1730","29.691358","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1731","29.691358","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1732","29.691486","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44031 Win=64896 Len=0 TSval=683132067 TSecr=1856091646"
"1733","29.743321","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1734","29.743321","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1735","29.743439","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44107 Win=64896 Len=0 TSval=683132119 TSecr=1856091698"
"1736","29.794068","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1737","29.794068","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1738","29.794201","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44183 Win=64896 Len=0 TSval=683132170 TSecr=1856091748"
"1739","29.844966","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1740","29.844967","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1741","29.845120","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44259 Win=64896 Len=0 TSval=683132221 TSecr=1856091799"
"1742","29.895660","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1743","29.895661","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1744","29.895851","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44335 Win=64896 Len=0 TSval=683132272 TSecr=1856091850"
"1745","29.946476","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1746","29.946476","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1747","29.946610","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44411 Win=64896 Len=0 TSval=683132323 TSecr=1856091901"
"1748","29.997129","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1749","29.997129","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1750","29.997177","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44487 Win=64896 Len=0 TSval=683132373 TSecr=1856091951"
"1751","30.047981","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1752","30.048328","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1753","30.048427","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44563 Win=64896 Len=0 TSval=683132424 TSecr=1856092002"
"1754","30.098903","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1755","30.098903","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1756","30.099062","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44639 Win=64896 Len=0 TSval=683132475 TSecr=1856092053"
"1757","30.149952","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1758","30.149952","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1759","30.150089","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44715 Win=64896 Len=0 TSval=683132526 TSecr=1856092104"
"1760","30.200991","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1761","30.200991","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1762","30.201142","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44791 Win=64896 Len=0 TSval=683132577 TSecr=1856092155"
"1763","30.251740","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1764","30.251740","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1765","30.251880","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44867 Win=64896 Len=0 TSval=683132628 TSecr=1856092206"
"1766","30.303248","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1767","30.303249","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1768","30.303375","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=44943 Win=64896 Len=0 TSval=683132679 TSecr=1856092257"
"1769","30.355086","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1770","30.355086","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1771","30.355223","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45019 Win=64896 Len=0 TSval=683132731 TSecr=1856092309"
"1772","30.406795","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1773","30.406795","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1774","30.406950","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45095 Win=64896 Len=0 TSval=683132783 TSecr=1856092361"
"1775","30.458626","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1776","30.458626","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1777","30.458753","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45171 Win=64896 Len=0 TSval=683132835 TSecr=1856092413"
"1778","30.510270","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1779","30.510270","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1780","30.510397","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45247 Win=64896 Len=0 TSval=683132886 TSecr=1856092464"
"1781","30.562126","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1782","30.562126","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1783","30.562268","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45323 Win=64896 Len=0 TSval=683132938 TSecr=1856092516"
"1784","30.613874","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1785","30.613875","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1786","30.614012","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45399 Win=64896 Len=0 TSval=683132990 TSecr=1856092568"
"1787","30.665785","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1788","30.665785","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1789","30.665961","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45475 Win=64896 Len=0 TSval=683133042 TSecr=1856092620"
"1790","30.716628","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1791","30.716941","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1792","30.717042","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45551 Win=64896 Len=0 TSval=683133093 TSecr=1856092671"
"1793","30.767662","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1794","30.767662","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1795","30.767901","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45627 Win=64896 Len=0 TSval=683133144 TSecr=1856092722"
"1796","30.818322","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1797","30.818322","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1798","30.818802","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45703 Win=64896 Len=0 TSval=683133195 TSecr=1856092773"
"1799","30.869122","192.168.56.101","192.168.56.102","TLSv1.2","97","Application Data"
"1800","30.869122","192.168.56.101","192.168.56.102","TLSv1.2","111","Application Data"
"1801","30.869608","192.168.56.102","192.168.56.101","TCP","66","8883  >  39542 [ACK] Seq=2153 Ack=45779 Win=64896 Len=0 TSval=683133246 TSecr=1856092823"
